user_id,date,total_listening_sec,track_count,avg_session_sec,night_ratio
139,2026-02-17,3390.3666078085275,4,847.5916519521319,0.0
139,2026-02-18,3974.2835849182143,9,441.5870649909127,0.0
139,2026-02-19,2556.7981404240127,6,426.13302340400213,0.0
139,2026-02-20,3115.384413601014,4,778.8461034002535,0.25
139,2026-02-21,2800.148464052367,3,933.3828213507891,0.0
139,2026-02-22,3894.924833015207,2,1947.4624165076034,0.0
139,2026-02-23,4290.888592711544,3,1430.2961975705148,0.3333333333333333
140,2026-02-10,3277.055695421625,2,1638.5278477108125,0.5
140,2026-02-11,3428.963992523867,2,1714.4819962619335,0.0
140,2026-02-12,3562.736381118795,2,1781.3681905593976,0.0
140,2026-02-13,3487.134767026683,3,1162.3782556755611,0.3333333333333333
140,2026-02-14,3326.155617102292,1,3326.155617102292,0.0
140,2026-02-15,3916.8122748762225,7,559.5446106966032,0.14285714285714285
140,2026-02-16,4738.237865753916,4,1184.559466438479,0.0
140,2026-02-17,3169.471277889841,2,1584.7356389449205,0.0
140,2026-02-18,3616.13854751103,3,1205.37951583701,0.0
140,2026-02-19,3795.861113308563,2,1897.9305566542814,0.0
140,2026-02-20,3502.288073480746,4,875.5720183701865,0.25
140,2026-02-21,3973.197634204325,1,3973.197634204325,0.0
140,2026-02-22,3695.0287012957792,5,739.0057402591558,0.0
140,2026-02-23,3518.3915334055937,3,1172.7971778018646,0.6666666666666666
141,2026-02-10,3372.6523871264526,1,3372.6523871264526,0.0
141,2026-02-11,4955.795280561897,3,1651.931760187299,0.3333333333333333
141,2026-02-12,3868.6606913610226,2,1934.3303456805113,0.0
141,2026-02-13,3833.9682578635,7,547.7097511233571,0.14285714285714285
141,2026-02-14,3633.0899280147846,4,908.2724820036962,0.0
141,2026-02-15,4121.953367141357,2,2060.9766835706787,0.0
141,2026-02-16,4098.30758283241,2,2049.153791416205,0.0
141,2026-02-17,4740.12936198165,2,2370.064680990825,0.0
141,2026-02-18,4262.298850309964,1,4262.298850309964,0.0
141,2026-02-19,3655.7300058557876,3,1218.576668618596,0.0
141,2026-02-20,4059.2391082157765,3,1353.0797027385922,0.0
141,2026-02-21,3952.953422591605,5,790.590684518321,0.0
141,2026-02-22,3480.6028615882424,2,1740.3014307941212,0.0
141,2026-02-23,4701.343082237042,3,1567.1143607456806,0.0
142,2026-02-10,4890.717013767078,3,1630.239004589026,0.3333333333333333
142,2026-02-11,3286.3848071221314,4,821.5962017805329,0.0
142,2026-02-12,3955.1609919385155,3,1318.3869973128385,0.0
142,2026-02-13,4468.616434654945,3,1489.5388115516482,0.6666666666666666
142,2026-02-14,3551.4815594871143,1,3551.4815594871143,0.0
142,2026-02-15,3668.8049052023666,4,917.2012263005917,0.0
142,2026-02-16,4217.210961307141,3,1405.7369871023802,0.0
142,2026-02-17,4310.797882422292,3,1436.9326274740972,0.0
142,2026-02-18,3824.961166379996,3,1274.9870554599986,0.0
142,2026-02-19,4039.893639179877,3,1346.631213059959,0.0
142,2026-02-20,3383.09334189947,1,3383.09334189947,1.0
142,2026-02-21,4711.636727523563,3,1570.5455758411879,0.0
142,2026-02-22,3824.7091300118227,3,1274.9030433372743,0.0
142,2026-02-23,4026.2542001501224,2,2013.1271000750612,0.5
143,2026-02-10,2558.1559489380716,8,319.76949361725895,0.125
143,2026-02-11,2496.2560002796945,2,1248.1280001398472,0.0
143,2026-02-12,2472.9565325039525,1,2472.9565325039525,0.0
143,2026-02-13,3156.7636954378695,4,789.1909238594674,0.0
143,2026-02-14,3164.9553134935823,3,1054.9851044978607,0.0
143,2026-02-15,2656.2091817721857,3,885.4030605907286,0.0
143,2026-02-16,2360.626343536546,1,2360.626343536546,0.0
143,2026-02-17,2681.3602080794544,1,2681.3602080794544,0.0
143,2026-02-18,2813.3079813122786,2,1406.6539906561393,0.0
143,2026-02-19,2590.9069516617506,1,2590.9069516617506,0.0
143,2026-02-20,2319.6976152212937,1,2319.6976152212937,0.0
143,2026-02-21,3677.3814216803466,7,525.3402030971923,0.0
143,2026-02-22,2919.41732413089,3,973.13910804363,0.0
143,2026-02-23,3534.429618843,6,589.0716031405,0.0
144,2026-02-10,2361.7536995582996,8,295.21921244478744,0.0
144,2026-02-11,2451.8186606027493,4,612.9546651506873,0.0
144,2026-02-12,2522.0822573426053,5,504.4164514685211,0.0
144,2026-02-13,2955.049499011154,1,2955.049499011154,0.0
144,2026-02-14,2266.340657335194,1,2266.340657335194,0.0
144,2026-02-15,2464.4349990427486,4,616.1087497606871,0.25
144,2026-02-16,2490.6287348062237,4,622.6571837015559,0.25
144,2026-02-17,2366.9456968123823,3,788.9818989374608,0.3333333333333333
144,2026-02-18,2646.9070684119615,2,1323.4535342059808,0.0
144,2026-02-19,1769.7282781551776,4,442.4320695387944,0.0
144,2026-02-20,2946.493144398827,2,1473.2465721994135,0.5
144,2026-02-21,2299.2780381444604,3,766.4260127148201,0.0
144,2026-02-22,2568.7849279025836,3,856.2616426341946,0.3333333333333333
144,2026-02-23,2225.288494313972,1,2225.288494313972,0.0
145,2026-02-10,6089.240424656603,1,6089.240424656603,0.0
145,2026-02-11,6653.572836617026,4,1663.3932091542565,0.0
145,2026-02-12,7465.180586310786,4,1866.2951465776964,0.0
145,2026-02-13,6246.709266832482,1,6246.709266832482,0.0
145,2026-02-14,5663.004971913481,4,1415.7512429783703,0.0
145,2026-02-15,6212.207146466826,4,1553.0517866167065,0.0
145,2026-02-16,6004.18329817288,2,3002.09164908644,0.0
145,2026-02-17,5694.901307061869,3,1898.3004356872898,0.0
145,2026-02-18,6176.276934023843,3,2058.7589780079475,0.0
145,2026-02-19,5513.021485179815,2,2756.5107425899073,0.5
145,2026-02-20,6690.4127300082655,2,3345.2063650041327,0.0
145,2026-02-21,6417.795586314394,2,3208.897793157197,0.0
145,2026-02-22,5982.371973574503,4,1495.5929933936256,0.25
145,2026-02-23,6552.140568799636,4,1638.035142199909,0.25
146,2026-02-10,1706.907130932944,3,568.9690436443146,0.3333333333333333
146,2026-02-11,1348.833942650379,3,449.611314216793,0.0
146,2026-02-12,214.2873438509306,1,214.2873438509306,0.0
146,2026-02-13,1662.029493671362,3,554.0098312237873,0.0
146,2026-02-14,1028.7498694073608,4,257.1874673518402,0.5
146,2026-02-15,903.4867764850944,3,301.1622588283648,0.0
146,2026-02-16,1482.1004331181807,1,1482.1004331181807,0.0
146,2026-02-17,1480.0007806275662,3,493.33359354252207,0.0
146,2026-02-18,1511.4344144757783,2,755.7172072378892,0.0
146,2026-02-19,1806.6408820754693,5,361.3281764150939,0.2
146,2026-02-20,1091.3554156865932,1,1091.3554156865932,0.0
146,2026-02-21,695.5630698259697,2,347.78153491298485,0.5
146,2026-02-22,1479.6971316832364,2,739.8485658416182,0.0
146,2026-02-23,1316.2127404542468,2,658.1063702271234,0.0
147,2026-02-10,1125.9366500702604,1,1125.9366500702604,0.0
147,2026-02-11,930.4937943968257,4,232.62344859920643,0.0
147,2026-02-12,759.9052634954103,4,189.97631587385257,0.0
147,2026-02-13,1245.4044804269042,4,311.35112010672606,0.0
147,2026-02-14,644.6341219344581,2,322.31706096722905,0.5
147,2026-02-15,865.0558941353088,5,173.01117882706177,0.0
147,2026-02-16,1063.443956018732,4,265.860989004683,0.0
147,2026-02-17,1224.5731575528837,1,1224.5731575528837,0.0
147,2026-02-18,1382.1933520621947,5,276.4386704124389,0.2
147,2026-02-19,2075.3886501654447,5,415.0777300330889,0.2
147,2026-02-20,912.966965013538,1,912.966965013538,0.0
147,2026-02-21,1246.1314223693635,6,207.6885703948939,0.16666666666666666
147,2026-02-22,1347.6249870077593,1,1347.6249870077593,0.0
147,2026-02-23,318.8973711719738,3,106.29912372399127,0.0
148,2026-02-10,3395.0385925659175,5,679.0077185131835,0.2
148,2026-02-11,4010.362253011511,3,1336.7874176705036,0.0
148,2026-02-12,2876.656693541615,5,575.331338708323,0.2
148,2026-02-13,2942.7304328402324,4,735.6826082100581,0.5
148,2026-02-14,3252.539445111108,6,542.089907518518,0.0
148,2026-02-15,3291.45721764936,1,3291.45721764936,0.0
148,2026-02-16,3554.798873229481,1,3554.798873229481,0.0
148,2026-02-17,3985.0947300789367,6,664.1824550131561,0.0
148,2026-02-18,3885.119142268073,1,3885.119142268073,0.0
148,2026-02-19,4025.1126961450127,3,1341.7042320483376,0.0
148,2026-02-20,4537.16868135103,2,2268.584340675515,0.5
148,2026-02-21,3434.1950405250936,2,1717.0975202625468,0.0
148,2026-02-22,4925.46382717567,6,820.9106378626117,0.0
148,2026-02-23,4442.2518606814565,5,888.4503721362913,0.0
149,2026-02-10,4487.888675917902,1,4487.888675917902,0.0
149,2026-02-11,4516.0485207867805,1,4516.0485207867805,0.0
149,2026-02-12,4151.522555469204,5,830.3045110938408,0.0
149,2026-02-13,5452.819145669151,5,1090.5638291338303,0.0
149,2026-02-14,4329.259259033655,6,721.5432098389425,0.16666666666666666
149,2026-02-15,4082.150752533602,4,1020.5376881334005,0.0
149,2026-02-16,3513.4111866409903,3,1171.1370622136635,0.3333333333333333
149,2026-02-17,3501.690798188102,3,1167.2302660627006,0.0
149,2026-02-18,4055.1128641778296,5,811.0225728355659,0.0
149,2026-02-19,4593.025819961122,3,1531.0086066537071,0.0
149,2026-02-20,3938.2585600701054,2,1969.1292800350527,0.5
149,2026-02-21,4230.085878648572,1,4230.085878648572,0.0
149,2026-02-22,3745.5223808980713,5,749.1044761796143,0.0
149,2026-02-23,4528.640733760525,1,4528.640733760525,0.0
150,2026-02-10,2877.1830159040283,3,959.0610053013428,0.0
150,2026-02-11,2898.0245183013394,3,966.0081727671131,0.0
150,2026-02-12,2476.2175521529166,7,353.7453645932738,0.0
150,2026-02-13,2227.3297408955987,5,445.4659481791197,0.2
150,2026-02-14,2611.227456159102,1,2611.227456159102,0.0
150,2026-02-15,2078.9957078002435,4,519.7489269500609,0.25
150,2026-02-16,2665.516421960838,3,888.5054739869461,0.0
150,2026-02-17,2369.7372584957216,1,2369.7372584957216,0.0
150,2026-02-18,2333.9305837824204,2,1166.9652918912102,0.0
150,2026-02-19,2453.7789048383343,1,2453.7789048383343,0.0
150,2026-02-20,3047.867929918263,2,1523.9339649591316,0.0
150,2026-02-21,2580.7157447527984,2,1290.3578723763992,0.0
150,2026-02-22,2123.383660381167,6,353.8972767301945,0.16666666666666666
150,2026-02-23,2905.6731419826256,2,1452.8365709913128,0.5
151,2026-02-10,2914.56225184445,4,728.6405629611126,0.0
151,2026-02-11,1750.035524957957,4,437.50888123948926,0.25
151,2026-02-12,2783.3215375223317,2,1391.6607687611659,0.0
151,2026-02-13,3433.65907372138,3,1144.5530245737934,0.0
151,2026-02-14,2965.9438222935214,3,988.6479407645071,0.0
151,2026-02-15,2666.4464131185423,3,888.8154710395141,0.0
151,2026-02-16,3239.9075053166252,7,462.8439293309465,0.0
151,2026-02-17,3776.211298833076,2,1888.105649416538,0.0
151,2026-02-18,3580.1277620020137,4,895.0319405005034,0.0
151,2026-02-19,3025.2587648830176,1,3025.2587648830176,0.0
151,2026-02-20,3607.575939147444,3,1202.525313049148,0.6666666666666666
151,2026-02-21,2606.551176439486,4,651.6377941098715,0.25
151,2026-02-22,2355.899324354421,1,2355.899324354421,0.0
151,2026-02-23,3135.0934674869673,4,783.7733668717418,0.25
152,2026-02-10,2132.0219438386503,3,710.67398127955,0.0
152,2026-02-11,2691.3189434804017,4,672.8297358701004,0.0
152,2026-02-12,2023.6443529369583,5,404.72887058739167,0.0
152,2026-02-13,2184.8541815675953,2,1092.4270907837977,0.5
152,2026-02-14,2406.18546013354,3,802.0618200445133,0.0
152,2026-02-15,2472.104701681267,5,494.42094033625347,0.2
152,2026-02-16,2090.14248883869,1,2090.14248883869,0.0
152,2026-02-17,3353.597200250229,3,1117.865733416743,0.0
152,2026-02-18,3571.172509092128,4,892.793127273032,0.0
152,2026-02-19,2671.8005246263688,1,2671.8005246263688,0.0
152,2026-02-20,2938.862055867851,4,734.7155139669627,0.5
152,2026-02-21,2598.8063638103336,1,2598.8063638103336,0.0
152,2026-02-22,2811.7341370448585,4,702.9335342612146,0.25
152,2026-02-23,2116.4532178793033,2,1058.2266089396517,0.0
153,2026-02-10,4388.208463295035,7,626.8869233278621,0.0
153,2026-02-11,4605.406033435676,2,2302.703016717838,0.5
153,2026-02-12,4030.334905847166,1,4030.334905847166,1.0
153,2026-02-13,3094.8722198061387,5,618.9744439612277,0.2
153,2026-02-14,3969.003163873882,1,3969.003163873882,0.0
153,2026-02-15,3943.7227683115498,4,985.9306920778874,0.25
153,2026-02-16,3961.3052008264585,4,990.3263002066146,0.0
153,2026-02-17,4364.136299599458,1,4364.136299599458,0.0
153,2026-02-18,3336.838277740389,5,667.3676555480778,0.0
153,2026-02-19,4410.884935306414,3,1470.2949784354714,0.0
153,2026-02-20,3429.3566814467886,3,1143.1188938155963,0.0
153,2026-02-21,3875.467856929808,2,1937.733928464904,0.5
153,2026-02-22,3735.549075206769,2,1867.7745376033845,0.0
153,2026-02-23,4127.2587491229115,2,2063.6293745614557,0.0
154,2026-02-10,4849.037485711263,1,4849.037485711263,0.0
154,2026-02-11,3743.942909210547,6,623.9904848684245,0.0
154,2026-02-12,4789.424017228924,3,1596.4746724096412,0.0
154,2026-02-13,5369.58047235879,2,2684.790236179395,0.0
154,2026-02-14,4704.416168894783,1,4704.416168894783,0.0
154,2026-02-15,3728.838540480836,3,1242.9461801602786,0.3333333333333333
154,2026-02-16,4548.692517159472,6,758.1154195265786,0.0
154,2026-02-17,4655.174741257635,2,2327.5873706288176,0.0
154,2026-02-18,3469.532896068449,4,867.3832240171123,0.25
154,2026-02-19,5784.561106436087,5,1156.9122212872176,0.0
154,2026-02-20,5495.429356767552,4,1373.857339191888,0.25
154,2026-02-21,4662.435443621134,4,1165.6088609052836,0.0
154,2026-02-22,4272.394060462912,3,1424.1313534876374,0.0
154,2026-02-23,4596.866409667304,3,1532.2888032224346,0.3333333333333333
155,2026-02-10,4459.531491059629,2,2229.7657455298145,0.0
155,2026-02-11,9823.908475219057,10,982.3908475219057,0.5
155,2026-02-12,8882.563457562615,3,2960.854485854205,0.0
155,2026-02-13,7137.377631475091,3,2379.125877158364,0.3333333333333333
155,2026-02-14,7729.871231243809,5,1545.9742462487618,0.6
155,2026-02-15,20236.628012923167,2,10118.314006461584,0.5
155,2026-02-16,9825.289019101278,5,1965.0578038202555,0.6
155,2026-02-17,8188.292803826531,5,1637.6585607653062,1.0
155,2026-02-18,4653.979939037257,2,2326.9899695186286,0.5
155,2026-02-19,10903.765623029518,3,3634.5885410098394,1.0
155,2026-02-20,12067.459642233453,2,6033.729821116726,0.5
155,2026-02-21,8322.340871421444,7,1188.905838774492,0.5714285714285714
155,2026-02-22,4849.891405490914,1,4849.891405490914,1.0
155,2026-02-23,8962.628020737455,6,1493.7713367895758,0.5
156,2026-02-10,1571.0802207789206,2,785.5401103894603,0.0
156,2026-02-11,2610.6978307132745,4,652.6744576783186,0.0
156,2026-02-12,2246.479282383302,4,561.6198205958254,0.0
156,2026-02-13,2158.429427735343,3,719.476475911781,0.0
156,2026-02-14,1097.460723912911,2,548.7303619564555,0.0
156,2026-02-15,3022.542495246413,4,755.6356238116033,0.0
156,2026-02-16,1516.8236382205437,2,758.4118191102718,0.0
156,2026-02-17,2138.310805222359,2,1069.1554026111794,0.0
156,2026-02-18,1983.8479816557297,4,495.9619954139324,0.25
156,2026-02-19,1861.9026449420796,1,1861.9026449420796,1.0
156,2026-02-20,2251.9975458634717,4,562.9993864658679,0.25
156,2026-02-21,988.5821116051815,3,329.52737053506047,0.0
156,2026-02-22,2042.0325894185253,2,1021.0162947092626,0.0
156,2026-02-23,2613.7795902955754,9,290.4199544772862,0.0
157,2026-02-10,2299.8526902210792,5,459.97053804421586,0.0
157,2026-02-11,2154.9729359101443,3,718.3243119700481,0.3333333333333333
157,2026-02-12,2697.7298460383668,1,2697.7298460383668,1.0
157,2026-02-13,2008.8059420015143,2,1004.4029710007571,0.0
157,2026-02-14,2925.2402636888346,2,1462.6201318444173,0.5
157,2026-02-15,2530.806852784188,2,1265.403426392094,0.0
157,2026-02-16,2030.2069750442947,4,507.5517437610737,0.0
157,2026-02-17,3424.7237473672776,4,856.1809368418194,0.25
157,2026-02-18,2060.8923851152053,4,515.2230962788013,0.0
157,2026-02-19,2942.1996256375737,2,1471.0998128187869,0.0
157,2026-02-20,2513.7120526170784,2,1256.8560263085392,0.0
157,2026-02-21,3251.1205760971548,1,3251.1205760971548,0.0
157,2026-02-22,2183.4935683772246,4,545.8733920943062,0.0
157,2026-02-23,2445.963537004248,4,611.490884251062,0.0
158,2026-02-10,3644.2447384682946,2,1822.1223692341473,0.5
158,2026-02-11,2998.315914694347,2,1499.1579573471736,0.0
158,2026-02-12,2518.007098494616,4,629.501774623654,0.25
158,2026-02-13,3331.969214151471,2,1665.9846070757355,0.0
158,2026-02-14,3589.3910845504415,3,1196.4636948501472,0.0
158,2026-02-15,2509.777934031361,1,2509.777934031361,0.0
158,2026-02-16,2908.028930672394,1,2908.028930672394,1.0
158,2026-02-17,3620.8377492872987,2,1810.4188746436494,0.0
158,2026-02-18,2750.210039731456,2,1375.105019865728,0.0
158,2026-02-19,2784.360678672393,2,1392.1803393361965,0.0
158,2026-02-20,2502.9379237907187,1,2502.9379237907187,0.0
158,2026-02-21,3380.877922949677,3,1126.9593076498925,0.0
158,2026-02-22,3677.5892062235143,3,1225.8630687411714,0.0
158,2026-02-23,2236.982239545241,6,372.8303732575402,0.16666666666666666
159,2026-02-10,3754.03548292686,5,750.8070965853719,0.2
159,2026-02-11,4061.297574471088,1,4061.297574471088,0.0
159,2026-02-12,4666.618426663608,1,4666.618426663608,0.0
159,2026-02-13,4123.503306242263,4,1030.8758265605657,0.25
159,2026-02-14,4163.3551317714955,2,2081.6775658857478,0.5
159,2026-02-15,4514.926921369659,5,902.9853842739318,0.0
159,2026-02-16,3679.390084841463,4,919.8475212103657,0.0
159,2026-02-17,4707.0155863414075,3,1569.0051954471357,0.6666666666666666
159,2026-02-18,4865.783502548356,3,1621.9278341827855,0.0
159,2026-02-19,4615.174915981129,4,1153.7937289952822,0.5
159,2026-02-20,4231.533592508251,7,604.5047989297501,0.2857142857142857
159,2026-02-21,4350.871983625633,3,1450.2906612085444,0.0
159,2026-02-22,3990.8168982559655,3,1330.2722994186552,0.3333333333333333
159,2026-02-23,4488.215217039665,1,4488.215217039665,1.0
160,2026-02-10,4744.705402263064,4,1186.176350565766,0.0
160,2026-02-11,4538.870218397753,4,1134.7175545994382,0.25
160,2026-02-12,3830.833036066186,1,3830.833036066186,0.0
160,2026-02-13,4133.715421267754,1,4133.715421267754,1.0
160,2026-02-14,3229.6511925540435,2,1614.8255962770218,0.0
160,2026-02-15,4054.512928134338,4,1013.6282320335845,0.25
160,2026-02-16,4354.363916304777,2,2177.1819581523887,0.0
160,2026-02-17,3639.4928034334985,2,1819.7464017167492,0.0
160,2026-02-18,4366.160193009534,1,4366.160193009534,0.0
160,2026-02-19,3795.884481279726,6,632.647413546621,0.0
160,2026-02-20,3397.7530419025684,2,1698.8765209512842,0.5
160,2026-02-21,3962.5425205461934,3,1320.8475068487312,0.0
160,2026-02-22,3915.001827285682,5,783.0003654571364,0.2
160,2026-02-23,4119.94574686849,2,2059.972873434245,0.0
161,2026-02-10,3974.5850660773135,1,3974.5850660773135,0.0
161,2026-02-11,4292.657535524881,4,1073.1643838812201,0.25
161,2026-02-12,3763.8978319773933,5,752.7795663954787,0.2
161,2026-02-13,5040.755982063885,5,1008.151196412777,0.2
161,2026-02-14,4694.792891292942,3,1564.930963764314,0.0
161,2026-02-15,3590.2931312435594,1,3590.2931312435594,0.0
161,2026-02-16,4759.01213822348,1,4759.01213822348,0.0
161,2026-02-17,3846.2185140239358,3,1282.0728380079786,0.0
161,2026-02-18,3373.282248454547,2,1686.6411242272734,0.0
161,2026-02-19,5399.93823763064,5,1079.987647526128,0.0
161,2026-02-20,3825.690690305304,5,765.1381380610608,0.0
161,2026-02-21,3126.9205669193416,3,1042.3068556397805,0.0
161,2026-02-22,4996.730737754285,4,1249.1826844385712,0.0
161,2026-02-23,4399.060732771732,2,2199.530366385866,0.0
162,2026-02-10,4635.401065336093,6,772.5668442226821,0.5
162,2026-02-11,4406.432682814809,3,1468.8108942716028,0.0
162,2026-02-12,5115.357589485738,7,730.7653699265339,0.0
162,2026-02-13,4313.425429567596,3,1437.8084765225321,0.6666666666666666
162,2026-02-14,4121.087389883622,3,1373.695796627874,0.0
162,2026-02-15,5170.3408023135835,5,1034.0681604627166,0.0
162,2026-02-16,4436.357403414157,2,2218.1787017070783,0.0
162,2026-02-17,3883.6097123056534,3,1294.5365707685512,0.0
162,2026-02-18,2731.241285579387,7,390.177326511341,0.14285714285714285
162,2026-02-19,3598.545058510726,1,3598.545058510726,0.0
162,2026-02-20,4049.0627212911522,9,449.89585792123916,0.1111111111111111
162,2026-02-21,5277.111030836162,3,1759.0370102787208,0.3333333333333333
162,2026-02-22,4086.59173501031,3,1362.1972450034366,0.0
162,2026-02-23,4204.355892818876,9,467.1506547576529,0.1111111111111111
163,2026-02-10,3833.1397009154684,2,1916.5698504577342,0.0
163,2026-02-11,4418.567213790215,5,883.7134427580429,0.2
163,2026-02-12,3605.016573781865,1,3605.016573781865,0.0
163,2026-02-13,3882.0798491149953,2,1941.0399245574977,0.0
163,2026-02-14,3641.4799851658404,4,910.3699962914601,0.0
163,2026-02-15,3789.862260875528,1,3789.862260875528,0.0
163,2026-02-16,4079.979500743012,2,2039.989750371506,0.0
163,2026-02-17,4174.711861001436,2,2087.355930500718,0.0
163,2026-02-18,3799.7313362730315,4,949.9328340682579,0.0
163,2026-02-19,4144.648254533355,3,1381.549418177785,0.3333333333333333
163,2026-02-20,4219.395672209873,1,4219.395672209873,0.0
163,2026-02-21,4198.123222939001,3,1399.3744076463336,0.0
163,2026-02-22,4796.797503536344,4,1199.199375884086,0.0
163,2026-02-23,4282.162629024817,4,1070.5406572562042,0.25
164,2026-02-10,3239.3102954609103,2,1619.6551477304552,0.5
164,2026-02-11,4038.84989950683,5,807.769979901366,0.0
164,2026-02-12,4091.4736024631625,1,4091.4736024631625,0.0
164,2026-02-13,3575.0537416120296,2,1787.5268708060148,1.0
164,2026-02-14,4388.894076459046,3,1462.9646921530154,0.3333333333333333
164,2026-02-15,4006.032564442548,1,4006.032564442548,0.0
164,2026-02-16,4750.5060026588435,4,1187.6265006647109,0.0
164,2026-02-17,4079.331022338442,4,1019.8327555846105,0.0
164,2026-02-18,4264.670716892355,2,2132.3353584461775,0.0
164,2026-02-19,2259.356437783758,3,753.118812594586,0.0
164,2026-02-20,2698.8912295586606,8,337.3614036948326,0.0
164,2026-02-21,4044.9676145546323,2,2022.4838072773161,0.0
164,2026-02-22,3185.063901772406,2,1592.531950886203,0.5
164,2026-02-23,4121.484581823044,1,4121.484581823044,0.0
165,2026-02-10,2609.2732087637223,3,869.7577362545741,0.0
165,2026-02-11,2105.0373414568057,4,526.2593353642014,0.25
165,2026-02-12,2815.936293926095,1,2815.936293926095,0.0
165,2026-02-13,1891.569381910768,4,472.892345477692,0.0
165,2026-02-14,2717.278785629725,3,905.7595952099083,0.0
165,2026-02-15,1844.279939636273,3,614.7599798787577,0.0
165,2026-02-16,1764.1924352751369,3,588.0641450917122,0.0
165,2026-02-17,2049.6177906866487,5,409.92355813732974,0.0
165,2026-02-18,3282.85867751179,4,820.7146693779475,0.25
165,2026-02-19,2350.3530728670216,1,2350.3530728670216,0.0
165,2026-02-20,2846.954699447276,4,711.738674861819,0.0
165,2026-02-21,2933.647976730303,3,977.882658910101,0.0
165,2026-02-22,2303.7677943706044,1,2303.7677943706044,0.0
165,2026-02-23,2427.081382089058,2,1213.540691044529,0.0
166,2026-02-10,2184.3391160812102,2,1092.1695580406051,0.0
166,2026-02-11,1789.7491131647885,3,596.5830377215962,0.0
166,2026-02-12,2076.633261201029,2,1038.3166306005146,0.0
166,2026-02-13,3114.7848797470174,2,1557.3924398735087,0.0
166,2026-02-14,2300.461812817626,4,575.1154532044065,0.0
166,2026-02-15,2054.361550512441,4,513.5903876281103,0.25
166,2026-02-16,1986.5995567065563,6,331.09992611775937,0.16666666666666666
166,2026-02-17,1949.752916880811,3,649.9176389602703,0.0
166,2026-02-18,1992.1899316242602,4,498.04748290606506,0.0
166,2026-02-19,1493.0625273290116,2,746.5312636645058,0.5
166,2026-02-20,1505.3846689053164,2,752.6923344526582,0.0
166,2026-02-21,2941.554089533921,2,1470.7770447669604,0.0
166,2026-02-22,1660.620495192482,4,415.1551237981205,0.25
166,2026-02-23,1239.8553980893157,1,1239.8553980893157,0.0
167,2026-02-10,3546.91146374611,2,1773.455731873055,0.0
167,2026-02-11,3336.158259034994,2,1668.079129517497,0.5
167,2026-02-12,3830.044736822035,3,1276.6815789406783,0.0
167,2026-02-13,3870.949409652662,5,774.1898819305324,0.2
167,2026-02-14,4104.056616871133,2,2052.0283084355665,0.0
167,2026-02-15,4107.762593659504,2,2053.881296829752,0.0
167,2026-02-16,3450.9684143010422,5,690.1936828602085,0.0
167,2026-02-17,4312.575958903823,2,2156.2879794519117,0.0
167,2026-02-18,3274.2104944935923,2,1637.1052472467961,0.0
167,2026-02-19,4061.300576511903,2,2030.6502882559514,0.0
167,2026-02-20,4878.892230426737,4,1219.7230576066843,0.0
167,2026-02-21,3934.9180423001367,1,3934.9180423001367,0.0
167,2026-02-22,3272.8153745173177,3,1090.9384581724391,0.6666666666666666
167,2026-02-23,4473.337557564008,2,2236.668778782004,0.5
168,2026-02-10,5460.795550754418,2,2730.397775377209,0.0
168,2026-02-11,4135.260053492433,6,689.2100089154055,0.3333333333333333
168,2026-02-12,5747.179489285558,4,1436.7948723213894,0.0
168,2026-02-13,5360.147761344668,3,1786.7159204482225,0.0
168,2026-02-14,4621.850567771241,5,924.3701135542482,0.2
168,2026-02-15,5759.0444902569325,8,719.8805612821166,0.0
168,2026-02-16,4887.880390077183,3,1629.293463359061,0.0
168,2026-02-17,4791.801725320226,1,4791.801725320226,0.0
168,2026-02-18,4839.708573430718,1,4839.708573430718,0.0
168,2026-02-19,6035.045384881505,5,1207.009076976301,0.2
168,2026-02-20,4473.129705859192,6,745.5216176431986,0.0
168,2026-02-21,4855.172072001913,1,4855.172072001913,0.0
168,2026-02-22,5469.808080639601,3,1823.2693602132003,0.0
168,2026-02-23,5608.533585097437,4,1402.1333962743593,0.0
169,2026-02-10,1218.357095789825,1,1218.357095789825,0.0
169,2026-02-11,1038.0153777803964,1,1038.0153777803964,0.0
169,2026-02-12,1419.7751576578953,2,709.8875788289477,0.0
169,2026-02-13,1944.179970815599,7,277.73999583079984,0.0
169,2026-02-14,1284.1447152736205,4,321.0361788184051,0.25
169,2026-02-15,701.9713047956277,3,233.9904349318759,0.0
169,2026-02-16,374.99992245200144,2,187.49996122600072,0.0
169,2026-02-17,1289.9471676165635,5,257.9894335233127,0.0
169,2026-02-18,1069.359363089913,3,356.453121029971,0.3333333333333333
169,2026-02-19,1446.9342053516996,2,723.4671026758498,0.5
169,2026-02-20,1437.2315796709563,2,718.6157898354782,0.5
169,2026-02-21,917.3156547544771,2,458.65782737723856,0.0
169,2026-02-22,1941.353179568994,4,485.3382948922485,0.25
169,2026-02-23,1196.2132416789386,2,598.1066208394693,0.5
170,2026-02-10,4442.828857867034,3,1480.9429526223446,0.3333333333333333
170,2026-02-11,4078.6990125987936,5,815.7398025197588,0.0
170,2026-02-12,4611.163780681417,1,4611.163780681417,0.0
170,2026-02-13,3835.9076429681036,3,1278.635880989368,0.0
170,2026-02-14,4218.023751518931,3,1406.007917172977,0.0
170,2026-02-15,4420.663628305727,2,2210.3318141528634,0.5
170,2026-02-16,3332.189720018343,2,1666.0948600091715,0.0
